scenario_id,relative_position_x,relative_position_y,relative_position_z,relative_velocity_x,relative_velocity_y,relative_velocity_z,time_to_conjunction,sat_altitude,debris_altitude,scenario_type,collision_risk,required_delta_v
10,1.2358716225085118,7.635484879041542,4.691390214754392,0.0035687105914954387,0.014633028912195645,-0.0118876305432285,0.0005979373155736449,831.4926235324392,833.8623761790332,near_conjunction,1,1.595360721895123
11,1128.9369141598727,1939.7688848868381,-3188.8915035927375,-0.6109700672328664,-4.349571549532204,-3.5804783865666474,0.0005979373155736449,528.0913220442671,1034.6152755119683,background,0,0.0
12,-9838.45034466961,8090.940114808867,3165.889593259627,-10.09943644391677,-10.340321782782492,-0.7504414070025708,1799.9994020626843,764.2375905407562,458.8149336308188,background,0,0.0
13,-7189.168657747342,1098.0272184589157,5828.901544969682,4.005046637651528,-12.161285104275649,4.737862472985821,177.3812673290165,513.2459098307772,392.5955602174208,background,0,0.0
14,8371.44894198083,8099.546443493251,6105.85676684119,0.818143305946534,7.811804598900048,-5.57620444577559,1799.9994020626843,726.7769400961715,881.4144530277163,background,0,0.0
15,7582.2727647912225,5220.5184861278885,3448.0660905285854,-0.5565595825530506,-0.209284032863307,-0.16938748298429118,1377.4351778992236,522.4795532943308,530.2322944132084,background,0,0.0
16,-1.4412509126314035,-1.5027904973396744,0.20295473575606593,0.015790912564104254,0.0015999161357340697,-0.0011863832610988778,100.58373004745515,594.5473645396733,594.30761074976,near_conjunction,1,2.3654342761354634
17,3915.629651877541,10994.385160147318,-381.7049137183317,-2.1037809269905177,-7.847649496924312,-6.701812975200865,852.6195331017058,688.1601309579592,1197.1248922919058,background,0,0.0
18,-8.850795395531748,-7.153314364602011,5.143377481718289,-0.00394605122859587,-5.121866720081414e-05,-0.0016344289852447957,0.00053681565853464,562.9002270978317,554.1879116710325,near_conjunction,1,1.2511571503304721
19,-2411.9120756133516,7186.766271585766,-1690.1292659444648,-8.783144067191744,-1.817623261127956,0.3470661524665686,1799.9994020626843,431.23622320281993,753.223006584657,background,0,0.0
20,-4359.628659628683,2236.0882948572976,1467.1240178287444,-1.348254100749514,12.550838198574063,-6.624031009815059,0.0005979373155736449,534.074319199106,1167.6447823685594,background,0,0.0
21,-8865.045570509772,-7223.792675629631,7323.15424840963,1.5578008688941125,-9.661778741953366,-2.486494679670165,1749.0378771038256,609.6096040153652,614.8316514598228,background,0,0.0
22,-874.3211012344318,9243.84063028856,3399.0065226697684,-6.245288563918186,-3.3240893545967016,12.096295711977508,0.0005979373155736449,759.427350285453,501.5357112322681,background,0,0.0
23,6.750571860290393,4713.299490271654,7965.543350584139,1.8833289296047608,-3.523842336868044,2.682836917268057,1493.231223460676,861.99921610202,534.0589426685401,background,0,0.0
24,-0.37990973630985536,-7.084235462953075,-5.912684806288098,0.021292471120282874,-0.012874225812740114,-0.010967855784546288,0.0005979373155736449,577.4528070642609,572.6083862381465,near_conjunction,1,1.576470130056265
25,3.17388069351955,1.7751562415623994,-1.535850741033073,-0.0013382296451602826,-0.013748958083700025,-0.0023817374397466506,131.7056293745274,781.1255139705099,780.8603412302218,near_conjunction,1,2.150471222013072
26,0.0011471230409370037,-9.807862609070071,4.301985551750477,-0.0009728659841350407,0.02093168308930604,0.015733549024752436,240.212405760058,486.2165067302949,479.14894294014357,near_conjunction,1,1.5835017742729753
27,-15.997700504171917,8.504529541558902,4.166994649754372,-0.011104306844144776,-0.004715248074499634,0.0026371720435651724,0.0005979373155736449,590.2056702929067,573.9278008417386,near_conjunction,1,0.640921017867213
28,-4238.403922310567,-8593.73136078901,3872.6638915500216,2.068889402085738,7.41470780899878,-3.289618360785809,859.5555526669152,799.9053019367302,429.96146695885454,background,0,0.0
29,7.592441694198897,-2.887506033702266,-0.5389979402807512,-0.010528985107039368,-0.00334456172355857,0.013000445946989458,305.1267822469062,652.1946081401347,657.4648551322516,near_conjunction,1,1.8329831157923409
30,7582.353211256702,7766.258697899046,-4275.814985312788,-5.8898254695278895,6.6509292331418175,10.161105196563838,519.1114256413297,834.7266247153893,1055.3742570140203,background,0,0.0
31,4.564523432218266,11.067685805481233,4.442370442026913,-0.015720402556532065,-0.0006695317289819869,-0.011720071925948261,221.02860896245326,755.1569362752634,742.895425085243,near_conjunction,1,1.3358282692028685
32,6821.830773739266,731.8226885296583,12702.496055654636,-0.12526533298871234,14.600127010138404,-0.5618825167140015,1759.2605198228152,793.2156054636689,915.44587279384,background,0,0.0
33,7130.5940778293,-5360.193997094178,-2550.7575137967287,3.3728458324100004,8.701346165567347,1.105507198405978,766.6992742522531,521.5018609634944,885.7640217241169,background,0,0.0
34,8.808037818081175,-5.940217919038332,8.466568557947994,0.010684715559890812,0.0023287802013718384,0.002344008926987051,0.0005979373155736449,803.5100373435434,804.1285628913347,near_conjunction,1,1.1415058998577554
35,9258.339693021688,7808.928933285697,3.926118267982929,-7.6895630142281295,3.675832924812985,7.776832131803744,848.1670763991486,532.3819102139914,1077.3487923070425,background,0,0.0
36,12.791885576180107,12.568325864209783,8.272927944216462,0.023276531003460832,-0.0020516168886604014,-0.020035222920665063,0.0005979373155736449,615.9882069391415,614.1208537495686,near_conjunction,1,0.5250655316854175
37,-804.5453801238805,-6397.105279813165,-11449.152715005197,1.548500255421609,6.202335941720676,0.1701099521301228,1188.4131562053976,705.109523706682,349.05770819768077,background,0,0.0
38,11.392639679005015,2.2436451146104446,12.33688669206731,0.002292113741150681,0.005300647056015073,-0.007046732628698926,811.956537786893,524.6502437846693,532.406451674583,near_conjunction,1,1.0518435020785106
39,-1.578199060828183,-1.026607844033606,-1.1736641981296998,-0.02333616119848303,-0.006782644401551963,0.007494338997277694,0.0005979373155736449,515.7437388453363,517.4433450481329,near_conjunction,1,2.2781404623973907
40,9.092697663711078,0.6188597697155274,-5.625212948853914,-0.005944003521987373,-0.01480536512565056,-0.008881338537336525,61.795941731378676,853.3484846654565,853.1680914347526,near_conjunction,1,1.4328471389020756
41,-15.252128034579528,7.733059980276948,-5.039881463318125,-0.005339002383735192,-0.010697524112897039,-0.006542832766875506,0.0005779658768638214,531.4654267063152,541.9190607434593,near_conjunction,1,0.7172266884767524
42,-747.352456640685,8762.020449073647,-2005.9520902307552,-6.616983584170338,-3.067068944497808,0.6107267962208658,1048.8288503477622,782.422437727022,767.4846215662792,background,0,0.0
43,3553.7077456481575,-6000.547069151452,6111.069685898549,2.2486927232789293,2.7237921789254145,3.661820561534269,1714.9092389774687,793.7194375205099,775.7630784959592,background,0,0.0
44,7919.328141974704,-10733.530195085259,-4164.582522258401,0.5088320131579493,3.501163985255676,-8.7696268627419,1501.2240505556672,543.7380280354946,954.6891661092986,background,0,0.0
45,557.9516815347688,1220.2280782617952,-2159.0162737378137,-1.9052469742425855,0.4670903957711108,-0.2747309196704495,1385.125442082847,605.3574677612969,563.7180304399162,background,0,0.0
46,-160.8641563615247,3842.5444189260575,-2447.6105302274655,-6.950856092159114,-3.4407328139778786,4.320013779113316,336.29676870307907,720.4499326324303,697.8751351600713,background,0,0.0
47,7174.684995188361,-2445.266184261229,-2906.8208875430846,-4.982417724766638,9.922366212930395,-6.175582593553841,369.24168496306015,749.0693938142758,852.3732525638825,background,0,0.0
48,2.390844259507503,0.8074541640439747,-0.6305946156262507,0.004539655793087016,-0.0030867305554638236,0.009355471254651526,0.0005979373155736449,658.3171730490867,659.1956064441447,near_conjunction,1,2.239889042648271
49,-3899.6360512802894,1198.5827703416571,-5296.424108929527,8.362342931210444,-11.98809546762575,-0.3705376825919743,249.9337429535752,791.8476944654731,524.9335812777936,background,0,0.0
50,-6413.6455135756605,6711.349174724804,5520.619803370054,-6.309086410646722,-0.5472051818181589,6.508105737884104,1799.9994020626843,500.8246793721328,988.8956817207618,background,0,0.0
51,13.173827181378385,-7.845964897921476,-7.179129416335854,0.013357843363202448,-0.0019134398669506114,0.014038213920665621,0.0005465901750516819,635.8530809443719,644.930136103073,near_conjunction,1,0.8069291640020414
52,4.719255550482103,-16.335756318091626,6.650812063365606,-0.005387713176177478,0.011478126607335604,-0.02394260304900475,364.12435510430777,637.0160672529437,647.673233303578,near_conjunction,1,1.129354155609091
53,-10594.540627246774,-1229.6230473608634,-4658.832588191171,2.039806427091042,-8.295518171519449,6.387045203225269,1000.0485325701078,514.8970519264021,1133.8062104966339,background,0,0.0
54,-445.67605118302913,11826.275345024966,-6165.78181680407,-1.374230751931437,0.6184730914739921,-6.435836969020343,1673.5153304104874,457.5371390044684,615.9255132812887,background,0,0.0
55,8752.18354294906,1456.7714142090913,-8896.05931487852,-8.469517850034686,-1.3601848478385254,-9.527681479131191,1764.1170269585339,695.9987981870345,623.2431368297266,background,0,0.0
56,-1.2827380733311315,1.0774574656707046,0.3692983845157869,-0.014481272594150774,-0.0006798025598440116,0.002620358120743793,0.0005979373155736449,486.92863539958944,485.9042323997328,near_conjunction,1,2.328455972197175
57,-8922.906763926152,4887.528714156808,-3694.847986134581,1.4811073522204525,-4.514199795941663,-12.52861058537572,0.0005979373155736449,820.2149040809873,401.28109102993676,background,0,0.0
58,-3827.7413107373745,6175.38774456953,12053.813966009173,-4.295820465054728,10.961932676642435,-6.480836483846495,1650.8495562403932,886.8301384904053,555.2470549359487,background,0,0.0
59,-3.16455980284627,-1.046413754902801,-1.2859829557576177,0.008126012877536448,0.0024165971982084145,-0.0177496205964216,13.375176426787199,749.3926956296855,746.213376035219,near_conjunction,1,2.1437588667675183
60,201.868894965025,4675.303993977348,-260.1610266369644,10.563909798662852,6.712177105611708,7.6322812357666425,0.0005979373155736449,613.8359344521878,1028.0186411640689,background,0,0.0
61,3072.572142804424,-5228.844231781629,2853.930925954462,6.058972890878826,5.296249159401696,4.225194978084747,0.0005979373155736449,629.703608797794,854.8576773996638,background,0,0.0
62,-7.157028823159635,5.441538489995651,-6.161277575810345,-0.004116383222162234,0.013626426398033242,-0.010405860525124488,0.0005979373155736449,826.7790793197373,827.1651413524378,near_conjunction,1,1.4100690633998259
63,-14.627929522283068,7.614397879975513,6.891089746535272,-0.0149440561981935,0.006991967316948844,0.02052684981945907,0.0005979373155736449,857.8581208780852,847.692193025795,near_conjunction,1,0.7127031882627297
64,-3090.5733997007533,3195.147018776876,4684.396143961722,-1.8548908916340636,-5.369733251347223,5.941282498288226,1799.9994020626843,534.5766590414569,371.91566807225263,background,0,0.0
65,1.3644639507938336,9.326237194660735,-2.490483565377872,-0.016919626491697537,-0.00017562826477401927,-0.009024230947924927,5.607381653813882,848.5391755024793,841.9976553537126,near_conjunction,1,1.5251647444706502
66,-2990.8741237256695,-5679.384076010414,-3015.4070884788594,0.4750866787621246,3.0279959833874504,-6.735739887765954,1799.9994020626843,547.0015385145998,686.4213054043021,background,0,0.0
67,-4907.497349936415,10658.323126788928,7692.482023861585,2.733715959877907,-7.001481458780505,10.903698613861208,1320.3777978208143,720.6720487928951,916.9945135858279,background,0,0.0
68,5929.622524445029,2646.1828389233037,3519.1220583713125,-5.7185736732831005,-2.994988697271642,-6.134333741934047,682.7385739374939,772.3052314640563,982.3150672684615,background,0,0.0
69,1657.514949562791,5608.125089238216,10854.620389274223,-9.121212323510507,8.466624661481347,0.9742865390868786,1799.9994020626843,823.3649687797424,528.2603290915877,background,0,0.0
70,-1.5591725626081825,-0.34262663398021687,1.8961856358153,-0.002450606511906983,-0.01030813720271162,-0.000569545412135497,0.0005979373155736449,678.415646495333,677.4379593753865,near_conjunction,1,2.2521302850831937
71,-3.2837632244870747,-0.03833829669565603,-0.6684095736809468,-0.01215890924104146,-0.0156347794786873,0.00685749035274652,0.0005979373155736449,499.662776912337,499.45832771629375,near_conjunction,1,2.1648674130902243
72,-5782.034582871915,1640.6286239861001,1575.8345128732324,-5.974308106639672,2.363377489552672,6.722275379675689,0.0005979373155736449,799.470012355142,725.0114912196168,background,0,0.0
73,-1.0818602262124841,1.603405157787165,0.9115034141270542,0.007777673890849268,0.008070082819444657,-0.016198719943917972,26.21520746833509,600.5191421162444,602.0977586353056,near_conjunction,1,2.292540771443792
74,-551.4388320857861,-2665.90371857414,-3911.2169930236287,-0.9596835392362466,-13.89049860976122,5.126730329155649,0.0005979373155736449,728.8700648145577,973.8375715152961,background,0,0.0
75,2463.860636448887,-3457.955295091526,-5936.227775629579,8.363660306458684,-0.5289963290183728,-3.185375369784685,0.0005979373155736449,495.83171593983116,1174.0471430502084,background,0,0.0
76,6.449661409548753,5.551014664095419,2.970198524657917,-0.017836111297141688,0.0008362107741053393,-0.005561919588491282,421.6006609061293,879.5619811413544,883.2268307918093,near_conjunction,1,1.9728517091042166
77,-3.702931731103945,1.344371455998953,0.2044909235992236,-0.013026521168344685,-0.0005119711181658104,-0.0007972956385680074,0.0005979373155736449,743.4915915432839,742.1053137936224,near_conjunction,1,2.105526791513887
78,-10305.426773457611,-1211.0639142144094,6078.658178791949,-7.583587748330352,0.8775626727277395,-2.734678628495624,1799.9994020626843,868.2910718321646,939.0033581802281,background,0,0.0
79,-8184.273018606922,8932.968578214173,834.3992984886949,-0.9597543654673055,5.57031548407652,8.956843590108797,1799.9994020626843,472.09201206362377,385.52805273424565,background,0,0.0
80,-694.511151281616,-10279.166614309705,-7024.915854865832,7.545022352144258,4.981313568007348,-3.191764754070187,1129.196116742369,579.988052877844,539.2680221183991,background,0,0.0
81,-12182.578977703526,-327.5486486268785,-1255.081230532479,-5.193331251004384,5.592989471604985,-6.8604009482144495,1799.9994020626843,706.0015754198994,904.842581793675,background,0,0.0
82,-4.856777473630245,14.510319894947315,-11.727928724548292,-0.021166544489704897,-0.018618451532424807,0.00029109946576677537,317.66846709591664,722.0704702510056,724.9019978834212,near_conjunction,1,0.731134654069173
83,-11.289348617526848,-13.410403363130172,-4.892183633630282,0.014274852836845042,0.01837386675487518,-0.003359392250401605,762.5984412627056,612.154571089678,599.1690854126837,near_conjunction,1,1.915384284577967
84,-10924.419846847091,3628.581688800303,-611.2424631069684,1.2552054611744814,-1.5962717390481478,-3.4276425185109525,1422.102790032129,908.9192014523269,1023.7955138809084,background,0,0.0
85,0.6205368972123324,0.7834825889096919,-3.5710627046173613,0.006665726686095219,-0.009820194198303156,-0.014422991355594217,0.0005979373155736449,625.3372127092689,627.405201515764,near_conjunction,1,2.12917042744811
86,-7818.023987252532,3718.9383512916575,-4472.2856375189385,0.1978755361999771,-0.5591966670251116,10.564853093367699,700.7803707343168,774.2188827699292,973.583232937217,background,0,0.0
87,-5.383719545025087,-2.519761258716244,-0.6817736652133135,0.002255598395101366,0.009476496098482556,-0.011111049009175589,106.36869729418062,586.4173346158022,580.5789259967178,near_conjunction,1,1.9265397672426194
88,-3648.3349435137648,-5955.847279772686,142.01121438842642,2.76867300441796,-6.211548210416196,6.183962092658489,0.0005979373155736449,885.5013957788524,758.3239809558208,background,0,0.0
89,-2712.5508709670153,-1172.0516189414557,994.6533019853367,4.9418717068299,0.9640612809335438,-9.395353933422028,215.70863946277012,669.2191417492595,466.2348862720537,background,0,0.0
90,-3461.4091276293243,9073.398066759099,-417.64386683891973,4.551727724266028,-9.140314038557854,2.8020130199629283,719.6462281543035,581.1702147148017,518.1112952951644,background,0,0.0
91,-229.53240570654225,-1921.5481230512496,-4854.117982192256,9.487076573159225,7.124315503576553,3.5233820208485866,243.36633112319015,840.3342024415242,794.1318423388884,background,0,0.0
92,-1.9939007249404312,-5.437832018776163,0.7477811701555765,-0.005714492191967402,-0.0016615784194975447,0.018821748802040572,0.0005979373155736449,579.8295124071774,579.5893375726027,near_conjunction,1,1.9160062063134324
93,5525.087914439473,9445.917126562113,-6087.221292837859,-13.011525080237634,7.397055807111616,1.4570288720735123,259.31429001054636,640.6816446567955,443.3552303744009,background,0,0.0
94,175.87659087043585,-5252.902905526675,-3364.790475177737,4.915392105733443,2.8864897171021795,-3.2748466316333262,1799.9994020626843,515.5453427817229,817.2898160103077,background,0,0.0
95,11406.64566829227,931.1683797636756,4383.236992098781,-0.5910511221084813,8.871250419632277,-5.409709712433592,1177.1931218180257,607.4835763839319,550.6951113836931,background,0,0.0
96,15.88533626619028,-0.013597234426470095,2.8898895081947558,0.016168743984986023,0.0013102711619339402,-0.010023439806908008,0.0005762657738397301,785.674503207304,778.0387192807129,near_conjunction,1,0.8853922545648217
97,-0.6561585075714902,1.3787977836273058,3.811645562896338,-0.009997122286693916,-0.010415876326212548,0.011046792154025301,0.0005979373155736449,707.3741539436396,708.9073300821665,near_conjunction,1,2.0893869189047267
98,221.978171695911,10113.906679638843,-3087.8969121326977,-4.1044150077705925,2.2996172871605847,-4.815972331830947,1799.9994020626843,753.9098125206983,651.0601941633768,background,0,0.0
99,-6463.705136353673,-3498.688091970448,7501.275908541969,11.081927971860486,-8.642425488621544,0.8241882305741155,361.2166344872107,830.1655980277619,761.7314371773737,background,0,0.0
100,4469.46153405933,2802.0100384592984,-7784.225208012201,-11.446638561795135,6.037691132747613,-5.368103921572073,0.0005979373155736449,618.145511277211,531.8608602398626,background,0,0.0
101,1418.58928553417,-5264.405079122382,-4862.588043408724,-0.2622441775888814,-6.710379980720695,-4.393996764008449,1799.9994020626843,694.7313408280324,990.8587994132786,background,0,0.0
102,-11.875315829302167,-7.49819287321543,-7.32600318704317,0.000521733186575446,-0.002738505055462248,-0.0033683196764058287,368.8820651742982,469.0154663789808,471.9725992644335,near_conjunction,1,0.9004170713714155
103,4382.7477240635535,-3826.4737430846276,5324.176131372083,-0.37860103638847953,5.946357126367085,4.840981587090283,1209.0047726933076,624.6523814287057,361.60526184485116,background,0,0.0
104,-9870.789046006485,4318.673733385451,3170.191461081275,-6.625355689266848,-13.237195919024863,0.4072675733308744,0.0005979373155736449,696.455760877102,1044.0615267547182,background,0,0.0
105,7.705262882022907,1.1242536401778125,-8.408510779476273,-0.008592060185755646,-0.005376625769030419,0.005425944632919233,760.4142386166709,574.8844203144854,574.1969719666513,near_conjunction,1,2.148410396826988
106,4565.463219769091,-1838.595000864605,2720.778197627711,3.609889552818956,-1.212366184292932,1.885751829653307,1799.9994020626843,826.5925119431377,969.952374480632,background,0,0.0
107,14.369314900911377,-8.177734799523932,-0.764662884860627,-0.010719625522902287,0.004550237203475582,0.014451259569265407,486.51332559119265,582.4602260916627,581.16282638335,near_conjunction,1,1.2969822666750304
108,8.034858919991166,-1.6777410582317316,4.105222012932245,0.0024375248040162667,-0.0015124764674636637,0.004325944517261426,0.0005979373155736449,498.9783374756844,496.77163578172076,near_conjunction,1,1.5822491166359134
109,4674.266881124554,10120.693662318794,7250.22062594612,5.289042805081514,-2.644599163406088,-3.3073504627121597,1271.069238421398,565.69356489036,434.4961250081378,background,0,0.0
110,7.472683026147024,9.53180773359054,8.673298199188991,0.0061409917711263695,0.005983470470748653,0.005196605733464921,0.0005979373155736449,638.9166371873025,626.4019694708304,near_conjunction,1,1.0102932204132473
111,1547.4867933792696,4278.539332928805,-2857.4186280774697,7.498283568912583,-4.063076049727693,-6.624324187354404,0.0005979373155736449,628.4406608289592,448.5925489780984,background,0,0.0
112,-10.246551205115793,4.667279318257897,0.03221833293673626,-0.007498133382845218,-0.002358293621748331,-0.0018417574651525825,0.0005979373155736449,805.6140956680601,794.5455721306525,near_conjunction,1,1.3740496258710548
113,-7333.29904974905,-12448.846154677307,704.809174429407,5.875637631491305,-2.2897979360810328,-2.18173226345231,1449.515960070518,705.6406559735551,1071.7497912212812,background,0,0.0
114,2424.9679333008876,552.2290110065587,-3304.1503107366016,-12.206861242163392,-0.39187828984179424,-8.52475878671963,8.111413361980366,491.05883843845095,971.3640070158599,background,0,0.0
115,3.1780870849415805,3.2128658736019133,0.5740203490054228,0.00962657572486858,0.0027264526343211415,-0.005614830267829163,0.0005979373155736449,659.0175052649611,663.083112305173,near_conjunction,1,2.0444532163403966
116,-1.8972002465422406,-11.231762881773648,-7.340856593489207,-0.008608416785235384,0.024574240920758994,0.018017419477471375,464.5769657222404,642.485126514197,655.954291025595,near_conjunction,1,1.9449204040884405
117,11112.680942138417,-6218.359442499972,-1483.5958589033876,4.162383131246097,2.0270448696396874,-6.587942034763275,1798.8425295471761,463.67182162670633,1118.2633776776747,background,0,0.0
118,-6472.421607307465,-9104.145623933759,8908.351313747167,1.8207738977708998,-10.686346780857185,-7.610029073171765,1799.9994020626843,718.1650430851159,1047.6380090969851,background,0,0.0
119,-4104.870170807587,991.1370457187359,1352.8146387046108,-2.351103134539173,-4.418030599100211,-3.0469979762248958,0.0005979373155736449,486.87490671962405,838.9286504173497,background,0,0.0
120,-3964.8838092185797,5924.918417213561,7683.1055439835145,-13.68591310257731,-4.605566574178426,-1.8758896753468113,0.0005979373155736449,676.049836609649,883.2545560134204,background,0,0.0
121,-508.2278494470745,397.92362240554576,4633.460081601659,-14.130848588751707,-4.1991235590909275,1.87408521440364,0.0005979373155736449,542.1567919189984,1102.1446419500535,background,0,0.0
122,-4603.865930289433,-5714.525442722586,6601.792281336481,10.730090621048543,-6.54637119424776,2.659410512473432,0.0005979373155736449,623.3642221987502,974.2649765890965,background,0,0.0
123,-1674.9424297896057,3078.3842049466775,-4983.334640955484,-3.3868650275708583,-9.88176924731661,3.7884996732149436,397.35590027849446,874.8042671199219,833.3861081005607,background,0,0.0
124,11590.346949861007,-7117.300678315492,-2609.5558045707207,-2.882037309959016,-0.6133050388570105,4.676666232424257,1316.1835005551607,837.8580448229704,949.914799888902,background,0,0.0
125,-717.7631269354956,11633.936672528376,-1115.7901718591738,5.287316802944193,6.146339997603766,7.323277498015716,1799.9994020626843,744.5762547057675,618.8604867316244,background,0,0.0
126,813.8536113984219,-1238.1280625664021,355.79820152566856,-9.644114217456991,5.8048875111484985,7.768980999647072,65.74610381625979,626.3517238143659,1142.6732167816199,background,0,0.0
127,13414.381942175663,1509.3392865830945,-2002.8761196864446,3.685503730581158,-0.28467847660994305,-4.510089611477405,1799.9994020626843,758.9055446517832,987.8633439082923,background,0,0.0
128,-0.1650339788589008,7.449766139963685,-2.065083916309959,0.009993363324745097,0.0009741341295779193,0.007957780097442413,43.629083756445155,618.9953952606729,612.5015296117344,near_conjunction,1,1.7298394640242087
129,1861.7211451856663,-6014.879554069575,5857.437051523915,6.628214152282939,-3.317745309469232,-1.5984535733737213,1799.9994020626843,665.1636316413005,554.1425925614385,background,0,0.0
130,4.021958695900139,-2.4110767319334627,13.199639839076653,-0.021706154097954122,-0.020141025948652913,0.007958386552197716,0.0005979373155736449,473.9374914298305,478.35698660686467,near_conjunction,1,1.0992144563258905
131,-0.7709771478894254,-4.160354439313437,0.5034174955571871,0.008454831084818704,-0.015756193271705854,-0.00661416892306816,0.0005979373155736449,479.30919629545497,480.44038869885117,near_conjunction,1,2.0738961322370137
132,-1257.8351112270275,-9608.706592319457,-830.6460637222456,-0.7399866153294377,7.527208476815986,4.32530393968497,822.7406977299863,489.14312915562004,942.0054599311325,background,0,0.0
133,-4147.56541772637,-9583.850162979108,4493.158738579192,12.140966278613107,-4.825088627262911,-6.233356421430883,366.1935513559321,899.4425786986831,717.0065961970449,background,0,0.0
134,-1883.5202925773958,-233.28698039170376,4689.370168781879,2.0706466997884796,-0.33651764518209193,-8.493718611090006,514.2554119210017,789.8931934192769,612.6457800949511,background,0,0.0
135,-7949.23079696911,-5387.546043866799,4825.30673348203,-3.0794085460104634,-2.101293053232302,3.4400102125268432,1799.9994020626843,492.65620116477294,880.0996328653455,background,0,0.0
136,-1322.055784282059,2427.5610316845778,-3690.2771946680755,-1.343493618525994,-0.5089535996835153,-0.9414101100495371,1595.9246450163066,492.4135836187752,837.236804478981,background,0,0.0
137,-10794.211601902658,-6503.9735268252525,-1018.9243484819641,6.693925189188284,-11.637906210972211,0.7415832936539191,0.0005979373155736449,909.1419926337549,500.29064098781237,background,0,0.0
138,-3.211874383039685,7.141488076236612,-16.408335303576806,0.003526272039171746,0.01912954807731726,0.004661776621973424,1261.8497826171201,419.37427167347505,415.9478504304425,near_conjunction,1,0.701063633376926
139,4256.216519572903,3975.1373825983737,12802.354338083116,9.798766488837032,8.321342006552777,-6.457928570242407,879.8274924918993,694.901880980121,949.7545102786798,background,0,0.0
140,-210.27633890829748,3286.384721991145,4175.451045324112,-3.1003848465980512,1.570001556569708,-4.471720005704613,756.2211374385499,502.1350107540602,514.5374651760822,background,0,0.0
141,-8445.761193998987,5293.641962093583,-2364.4309458833704,-10.330723120949337,-2.64316913886747,-4.792891491092822,1799.9994020626843,877.7030598758993,434.8448054810997,background,0,0.0
142,-2.18224129732198,0.6756209604282049,-1.8393216728927655,-0.006719120236796883,0.014773936341700322,-0.005425578201118331,0.0005979373155736449,907.1233510639204,909.9223607165195,near_conjunction,1,2.2067119780147153
143,9214.439759971905,6771.021016625421,1882.012004259591,-6.885024460697537,2.943106625676541,7.380092892788,1121.3322621737448,585.1503713244356,1207.5149046688584,background,0,0.0
144,2198.8723573112006,-6483.966480674726,5380.071343681889,2.249515137630623,0.6988550884442155,-3.9510341855891937,1282.7458309237172,542.8374019890898,1185.9041648040038,background,0,0.0
145,2.5014985334116773,1.1170533177364632,1.0897284163788754,0.00028022187025911194,-0.002172261582186863,-0.002094088270395922,532.17375158452,686.9961902921723,687.6067625025535,near_conjunction,1,2.265176546596716
146,-4721.006142094332,11782.691019153575,-2195.5499767805095,-1.525622701009815,3.815157883654095,-0.8692473055043122,1730.7035830351003,546.7495307722475,708.0601938892078,background,0,0.0
147,6721.087570363696,10778.421984386208,4533.618567742263,4.2432233052441815,-8.875374656789223,6.260412544520923,1079.7614724319396,561.8592869127569,941.3710913817868,background,0,0.0
148,1.3719903363444246,11.001734370848908,7.173280649450589,-0.003065656212870582,-0.005932201848703578,-0.0032554501151951243,1014.1683185181879,858.2294743260263,857.9260967749487,near_conjunction,1,2.1968386064367458
